model,benchmark,task_id,generation_idx,label
codellama_finetuned,bigcodebench,BigCodeBench/543,0,1
codellama_finetuned,bigcodebench,BigCodeBench/544,0,1
codellama_finetuned,bigcodebench,BigCodeBench/545,0,1
codellama_finetuned,bigcodebench,BigCodeBench/546,0,1
codellama_finetuned,bigcodebench,BigCodeBench/547,0,1
codellama_finetuned,bigcodebench,BigCodeBench/548,0,1
codellama_finetuned,bigcodebench,BigCodeBench/549,0,1
codellama_finetuned,bigcodebench,BigCodeBench/550,0,1
codellama_finetuned,bigcodebench,BigCodeBench/551,0,1
codellama_finetuned,bigcodebench,BigCodeBench/552,0,1
codellama_finetuned,bigcodebench,BigCodeBench/553,0,1
codellama_finetuned,bigcodebench,BigCodeBench/554,0,1
codellama_finetuned,bigcodebench,BigCodeBench/555,0,1
codellama_finetuned,bigcodebench,BigCodeBench/556,0,1
codellama_finetuned,bigcodebench,BigCodeBench/557,0,1
codellama_finetuned,bigcodebench,BigCodeBench/558,0,1
codellama_finetuned,bigcodebench,BigCodeBench/559,0,1
codellama_finetuned,bigcodebench,BigCodeBench/560,0,1
codellama_finetuned,bigcodebench,BigCodeBench/561,0,1
codellama_finetuned,bigcodebench,BigCodeBench/562,0,1
codellama_finetuned,bigcodebench,BigCodeBench/563,0,1
codellama_finetuned,bigcodebench,BigCodeBench/564,0,1
codellama_finetuned,bigcodebench,BigCodeBench/565,0,1
codellama_finetuned,bigcodebench,BigCodeBench/566,0,1
codellama_finetuned,bigcodebench,BigCodeBench/567,0,1
codellama_finetuned,bigcodebench,BigCodeBench/568,0,1
codellama_finetuned,bigcodebench,BigCodeBench/569,0,1
codellama_finetuned,bigcodebench,BigCodeBench/570,0,1
codellama_finetuned,bigcodebench,BigCodeBench/571,0,1
codellama_finetuned,bigcodebench,BigCodeBench/572,0,1
codellama_finetuned,bigcodebench,BigCodeBench/573,0,1
codellama_finetuned,bigcodebench,BigCodeBench/574,0,1
codellama_finetuned,bigcodebench,BigCodeBench/575,0,1
codellama_finetuned,bigcodebench,BigCodeBench/576,0,1
codellama_finetuned,bigcodebench,BigCodeBench/577,0,1
codellama_finetuned,bigcodebench,BigCodeBench/578,0,1
codellama_finetuned,bigcodebench,BigCodeBench/579,0,1
codellama_finetuned,bigcodebench,BigCodeBench/580,0,1
codellama_finetuned,bigcodebench,BigCodeBench/581,0,1
codellama_finetuned,bigcodebench,BigCodeBench/582,0,1
codellama_finetuned,bigcodebench,BigCodeBench/583,0,1
codellama_finetuned,bigcodebench,BigCodeBench/584,0,1
codellama_finetuned,bigcodebench,BigCodeBench/585,0,1
codellama_finetuned,bigcodebench,BigCodeBench/586,0,1
codellama_finetuned,bigcodebench,BigCodeBench/587,0,1
codellama_finetuned,bigcodebench,BigCodeBench/588,0,1
codellama_finetuned,bigcodebench,BigCodeBench/589,0,1
codellama_finetuned,bigcodebench,BigCodeBench/590,0,1
codellama_finetuned,bigcodebench,BigCodeBench/591,0,1
codellama_finetuned,bigcodebench,BigCodeBench/592,0,1
codellama_finetuned,bigcodebench,BigCodeBench/593,0,1
codellama_finetuned,bigcodebench,BigCodeBench/594,0,1
codellama_finetuned,bigcodebench,BigCodeBench/595,0,1
codellama_finetuned,bigcodebench,BigCodeBench/596,0,1
codellama_finetuned,bigcodebench,BigCodeBench/597,0,1
codellama_finetuned,bigcodebench,BigCodeBench/598,0,1
codellama_finetuned,bigcodebench,BigCodeBench/599,0,1
codellama_finetuned,bigcodebench,BigCodeBench/600,0,1
codellama_finetuned,bigcodebench,BigCodeBench/601,0,1
codellama_finetuned,bigcodebench,BigCodeBench/602,0,1
codellama_finetuned,bigcodebench,BigCodeBench/603,0,1
codellama_finetuned,bigcodebench,BigCodeBench/604,0,1
codellama_finetuned,bigcodebench,BigCodeBench/605,0,1
codellama_finetuned,bigcodebench,BigCodeBench/606,0,1
codellama_finetuned,bigcodebench,BigCodeBench/607,0,1
codellama_finetuned,bigcodebench,BigCodeBench/608,0,1
codellama_finetuned,bigcodebench,BigCodeBench/609,0,1
codellama_finetuned,bigcodebench,BigCodeBench/610,0,1
codellama_finetuned,bigcodebench,BigCodeBench/611,0,1
codellama_finetuned,bigcodebench,BigCodeBench/612,0,1
codellama_finetuned,bigcodebench,BigCodeBench/613,0,1
codellama_finetuned,bigcodebench,BigCodeBench/614,0,1
codellama_finetuned,bigcodebench,BigCodeBench/615,0,1
codellama_finetuned,bigcodebench,BigCodeBench/616,0,1
codellama_finetuned,bigcodebench,BigCodeBench/617,0,1
codellama_finetuned,bigcodebench,BigCodeBench/618,0,1
codellama_finetuned,bigcodebench,BigCodeBench/619,0,1
codellama_finetuned,bigcodebench,BigCodeBench/620,0,1
codellama_finetuned,bigcodebench,BigCodeBench/621,0,1
codellama_finetuned,bigcodebench,BigCodeBench/622,0,1
codellama_finetuned,bigcodebench,BigCodeBench/623,0,1
codellama_finetuned,bigcodebench,BigCodeBench/624,0,1
codellama_finetuned,bigcodebench,BigCodeBench/625,0,1
codellama_finetuned,bigcodebench,BigCodeBench/626,0,1
codellama_finetuned,bigcodebench,BigCodeBench/627,0,1
codellama_finetuned,bigcodebench,BigCodeBench/628,0,1
codellama_finetuned,bigcodebench,BigCodeBench/629,0,1
codellama_finetuned,bigcodebench,BigCodeBench/630,0,1
codellama_finetuned,bigcodebench,BigCodeBench/631,0,1
codellama_finetuned,bigcodebench,BigCodeBench/632,0,1
codellama_finetuned,bigcodebench,BigCodeBench/633,0,1
codellama_finetuned,bigcodebench,BigCodeBench/634,0,1
codellama_finetuned,bigcodebench,BigCodeBench/635,0,1
codellama_finetuned,bigcodebench,BigCodeBench/636,0,1
codellama_finetuned,bigcodebench,BigCodeBench/637,0,1
codellama_finetuned,bigcodebench,BigCodeBench/638,0,1
codellama_finetuned,bigcodebench,BigCodeBench/639,0,1
codellama_finetuned,bigcodebench,BigCodeBench/640,0,1
codellama_finetuned,bigcodebench,BigCodeBench/641,0,1
codellama_finetuned,bigcodebench,BigCodeBench/642,0,1
codellama_finetuned,bigcodebench,BigCodeBench/643,0,1
codellama_finetuned,bigcodebench,BigCodeBench/644,0,1
codellama_finetuned,bigcodebench,BigCodeBench/645,0,1
codellama_finetuned,bigcodebench,BigCodeBench/646,0,1
codellama_finetuned,bigcodebench,BigCodeBench/647,0,1
codellama_finetuned,bigcodebench,BigCodeBench/648,0,1
codellama_finetuned,bigcodebench,BigCodeBench/649,0,1
codellama_finetuned,bigcodebench,BigCodeBench/650,0,1
codellama_finetuned,bigcodebench,BigCodeBench/651,0,1
codellama_finetuned,bigcodebench,BigCodeBench/652,0,1
codellama_finetuned,bigcodebench,BigCodeBench/653,0,1
codellama_finetuned,bigcodebench,BigCodeBench/654,0,1
codellama_finetuned,bigcodebench,BigCodeBench/655,0,1
codellama_finetuned,bigcodebench,BigCodeBench/656,0,1
codellama_finetuned,bigcodebench,BigCodeBench/657,0,1
codellama_finetuned,bigcodebench,BigCodeBench/658,0,1
codellama_finetuned,bigcodebench,BigCodeBench/659,0,1
codellama_finetuned,bigcodebench,BigCodeBench/660,0,1
codellama_finetuned,bigcodebench,BigCodeBench/661,0,1
codellama_finetuned,bigcodebench,BigCodeBench/662,0,1
codellama_finetuned,bigcodebench,BigCodeBench/663,0,1
codellama_finetuned,bigcodebench,BigCodeBench/664,0,1
codellama_finetuned,bigcodebench,BigCodeBench/665,0,1
codellama_finetuned,bigcodebench,BigCodeBench/666,0,1
codellama_finetuned,bigcodebench,BigCodeBench/667,0,1
codellama_finetuned,bigcodebench,BigCodeBench/668,0,1
codellama_finetuned,bigcodebench,BigCodeBench/669,0,1
codellama_finetuned,bigcodebench,BigCodeBench/670,0,1
codellama_finetuned,bigcodebench,BigCodeBench/671,0,1
codellama_finetuned,bigcodebench,BigCodeBench/672,0,1
codellama_finetuned,bigcodebench,BigCodeBench/673,0,1
codellama_finetuned,bigcodebench,BigCodeBench/674,0,1
codellama_finetuned,bigcodebench,BigCodeBench/675,0,1
codellama_finetuned,bigcodebench,BigCodeBench/676,0,1
codellama_finetuned,bigcodebench,BigCodeBench/677,0,1
codellama_finetuned,bigcodebench,BigCodeBench/678,0,1
codellama_finetuned,bigcodebench,BigCodeBench/679,0,1
codellama_finetuned,bigcodebench,BigCodeBench/680,0,1
codellama_finetuned,bigcodebench,BigCodeBench/681,0,1
codellama_finetuned,bigcodebench,BigCodeBench/682,0,1
codellama_finetuned,bigcodebench,BigCodeBench/683,0,1
codellama_finetuned,bigcodebench,BigCodeBench/684,0,1
codellama_finetuned,bigcodebench,BigCodeBench/685,0,1
codellama_finetuned,bigcodebench,BigCodeBench/686,0,1
codellama_finetuned,bigcodebench,BigCodeBench/687,0,1
codellama_finetuned,bigcodebench,BigCodeBench/688,0,1
codellama_finetuned,bigcodebench,BigCodeBench/689,0,1
codellama_finetuned,bigcodebench,BigCodeBench/690,0,1
codellama_finetuned,bigcodebench,BigCodeBench/691,0,1
codellama_finetuned,bigcodebench,BigCodeBench/692,0,1
codellama_finetuned,bigcodebench,BigCodeBench/693,0,1
codellama_finetuned,bigcodebench,BigCodeBench/694,0,1
codellama_finetuned,bigcodebench,BigCodeBench/695,0,1
codellama_finetuned,bigcodebench,BigCodeBench/696,0,1
codellama_finetuned,bigcodebench,BigCodeBench/697,0,1
codellama_finetuned,bigcodebench,BigCodeBench/698,0,1
codellama_finetuned,bigcodebench,BigCodeBench/699,0,1
codellama_finetuned,bigcodebench,BigCodeBench/700,0,1
codellama_finetuned,bigcodebench,BigCodeBench/701,0,1
codellama_finetuned,bigcodebench,BigCodeBench/702,0,1
codellama_finetuned,bigcodebench,BigCodeBench/703,0,1
codellama_finetuned,bigcodebench,BigCodeBench/704,0,1
codellama_finetuned,bigcodebench,BigCodeBench/705,0,1
codellama_finetuned,bigcodebench,BigCodeBench/706,0,1
codellama_finetuned,bigcodebench,BigCodeBench/707,0,1
codellama_finetuned,bigcodebench,BigCodeBench/708,0,1
codellama_finetuned,bigcodebench,BigCodeBench/709,0,1
codellama_finetuned,bigcodebench,BigCodeBench/710,0,1
codellama_finetuned,bigcodebench,BigCodeBench/711,0,1
codellama_finetuned,bigcodebench,BigCodeBench/712,0,1
codellama_finetuned,bigcodebench,BigCodeBench/713,0,1
codellama_finetuned,bigcodebench,BigCodeBench/714,0,1
codellama_finetuned,bigcodebench,BigCodeBench/715,0,1
codellama_finetuned,bigcodebench,BigCodeBench/716,0,1
codellama_finetuned,bigcodebench,BigCodeBench/717,0,1
codellama_finetuned,bigcodebench,BigCodeBench/718,0,1
codellama_finetuned,bigcodebench,BigCodeBench/719,0,1
codellama_finetuned,bigcodebench,BigCodeBench/720,0,1
codellama_finetuned,bigcodebench,BigCodeBench/721,0,1
codellama_finetuned,bigcodebench,BigCodeBench/722,0,1
codellama_finetuned,bigcodebench,BigCodeBench/723,0,1
codellama_finetuned,bigcodebench,BigCodeBench/724,0,1
codellama_finetuned,bigcodebench,BigCodeBench/725,0,1
codellama_finetuned,bigcodebench,BigCodeBench/726,0,1
codellama_finetuned,bigcodebench,BigCodeBench/727,0,1
codellama_finetuned,bigcodebench,BigCodeBench/728,0,1
codellama_finetuned,bigcodebench,BigCodeBench/729,0,1
codellama_finetuned,bigcodebench,BigCodeBench/730,0,1
codellama_finetuned,bigcodebench,BigCodeBench/731,0,1
codellama_finetuned,bigcodebench,BigCodeBench/732,0,1
codellama_finetuned,bigcodebench,BigCodeBench/733,0,1
codellama_finetuned,bigcodebench,BigCodeBench/734,0,1
codellama_finetuned,bigcodebench,BigCodeBench/735,0,1
codellama_finetuned,bigcodebench,BigCodeBench/736,0,1
codellama_finetuned,bigcodebench,BigCodeBench/737,0,1
codellama_finetuned,bigcodebench,BigCodeBench/738,0,1
codellama_finetuned,bigcodebench,BigCodeBench/739,0,1
codellama_finetuned,bigcodebench,BigCodeBench/740,0,1
codellama_finetuned,bigcodebench,BigCodeBench/741,0,1
codellama_finetuned,bigcodebench,BigCodeBench/742,0,1
codellama_finetuned,bigcodebench,BigCodeBench/743,0,1
codellama_finetuned,bigcodebench,BigCodeBench/744,0,1
codellama_finetuned,bigcodebench,BigCodeBench/745,0,1
codellama_finetuned,bigcodebench,BigCodeBench/746,0,1
codellama_finetuned,bigcodebench,BigCodeBench/747,0,1
codellama_finetuned,bigcodebench,BigCodeBench/748,0,1
codellama_finetuned,bigcodebench,BigCodeBench/749,0,1
codellama_finetuned,bigcodebench,BigCodeBench/750,0,1
codellama_finetuned,bigcodebench,BigCodeBench/751,0,1
codellama_finetuned,bigcodebench,BigCodeBench/752,0,1
codellama_finetuned,bigcodebench,BigCodeBench/753,0,1
codellama_finetuned,bigcodebench,BigCodeBench/754,0,1
codellama_finetuned,bigcodebench,BigCodeBench/755,0,1
codellama_finetuned,bigcodebench,BigCodeBench/756,0,1
codellama_finetuned,bigcodebench,BigCodeBench/757,0,1
codellama_finetuned,bigcodebench,BigCodeBench/758,0,1
codellama_finetuned,bigcodebench,BigCodeBench/759,0,1
codellama_finetuned,bigcodebench,BigCodeBench/760,0,1
codellama_finetuned,bigcodebench,BigCodeBench/761,0,1
codellama_finetuned,bigcodebench,BigCodeBench/762,0,1
codellama_finetuned,bigcodebench,BigCodeBench/763,0,1
codellama_finetuned,bigcodebench,BigCodeBench/764,0,1
codellama_finetuned,bigcodebench,BigCodeBench/765,0,1
codellama_finetuned,bigcodebench,BigCodeBench/766,0,1
codellama_finetuned,bigcodebench,BigCodeBench/767,0,1
codellama_finetuned,bigcodebench,BigCodeBench/768,0,1
codellama_finetuned,bigcodebench,BigCodeBench/769,0,1
codellama_finetuned,bigcodebench,BigCodeBench/770,0,1
codellama_finetuned,bigcodebench,BigCodeBench/771,0,1
codellama_finetuned,bigcodebench,BigCodeBench/772,0,1
codellama_finetuned,bigcodebench,BigCodeBench/773,0,1
codellama_finetuned,bigcodebench,BigCodeBench/774,0,1
codellama_finetuned,bigcodebench,BigCodeBench/775,0,1
codellama_finetuned,bigcodebench,BigCodeBench/776,0,1
codellama_finetuned,bigcodebench,BigCodeBench/777,0,1
codellama_finetuned,bigcodebench,BigCodeBench/778,0,1
codellama_finetuned,bigcodebench,BigCodeBench/779,0,1
codellama_finetuned,bigcodebench,BigCodeBench/780,0,1
codellama_finetuned,bigcodebench,BigCodeBench/781,0,1
codellama_finetuned,bigcodebench,BigCodeBench/782,0,1
codellama_finetuned,bigcodebench,BigCodeBench/783,0,1
codellama_finetuned,bigcodebench,BigCodeBench/784,0,1
codellama_finetuned,bigcodebench,BigCodeBench/785,0,1
codellama_finetuned,bigcodebench,BigCodeBench/786,0,1
codellama_finetuned,bigcodebench,BigCodeBench/787,0,1
codellama_finetuned,bigcodebench,BigCodeBench/788,0,1
codellama_finetuned,bigcodebench,BigCodeBench/789,0,1
codellama_finetuned,bigcodebench,BigCodeBench/790,0,1
codellama_finetuned,bigcodebench,BigCodeBench/791,0,1
codellama_finetuned,bigcodebench,BigCodeBench/792,0,1
codellama_finetuned,bigcodebench,BigCodeBench/793,0,1
codellama_finetuned,bigcodebench,BigCodeBench/794,0,1
codellama_finetuned,bigcodebench,BigCodeBench/795,0,1
codellama_finetuned,bigcodebench,BigCodeBench/796,0,1
codellama_finetuned,bigcodebench,BigCodeBench/797,0,1
codellama_finetuned,bigcodebench,BigCodeBench/798,0,1
codellama_finetuned,bigcodebench,BigCodeBench/799,0,1
codellama_finetuned,bigcodebench,BigCodeBench/800,0,1
codellama_finetuned,bigcodebench,BigCodeBench/801,0,1
codellama_finetuned,bigcodebench,BigCodeBench/802,0,1
codellama_finetuned,bigcodebench,BigCodeBench/803,0,1
codellama_finetuned,bigcodebench,BigCodeBench/804,0,1
codellama_finetuned,bigcodebench,BigCodeBench/805,0,1
codellama_finetuned,bigcodebench,BigCodeBench/806,0,1
codellama_finetuned,bigcodebench,BigCodeBench/807,0,1
codellama_finetuned,bigcodebench,BigCodeBench/808,0,1
codellama_finetuned,bigcodebench,BigCodeBench/809,0,1
codellama_finetuned,bigcodebench,BigCodeBench/810,0,1
codellama_finetuned,bigcodebench,BigCodeBench/811,0,1
codellama_finetuned,bigcodebench,BigCodeBench/812,0,1
codellama_finetuned,bigcodebench,BigCodeBench/813,0,1
codellama_finetuned,bigcodebench,BigCodeBench/814,0,1
codellama_finetuned,bigcodebench,BigCodeBench/815,0,1
codellama_finetuned,bigcodebench,BigCodeBench/816,0,1
codellama_finetuned,bigcodebench,BigCodeBench/817,0,1
codellama_finetuned,bigcodebench,BigCodeBench/818,0,1
codellama_finetuned,bigcodebench,BigCodeBench/819,0,1
codellama_finetuned,bigcodebench,BigCodeBench/820,0,1
codellama_finetuned,bigcodebench,BigCodeBench/821,0,1
codellama_finetuned,bigcodebench,BigCodeBench/822,0,1
codellama_finetuned,bigcodebench,BigCodeBench/823,0,1
codellama_finetuned,bigcodebench,BigCodeBench/824,0,1
codellama_finetuned,bigcodebench,BigCodeBench/825,0,1
codellama_finetuned,bigcodebench,BigCodeBench/826,0,1
codellama_finetuned,bigcodebench,BigCodeBench/827,0,1
codellama_finetuned,bigcodebench,BigCodeBench/828,0,1
codellama_finetuned,bigcodebench,BigCodeBench/829,0,1
codellama_finetuned,bigcodebench,BigCodeBench/830,0,1
codellama_finetuned,bigcodebench,BigCodeBench/831,0,1
codellama_finetuned,bigcodebench,BigCodeBench/832,0,1
codellama_finetuned,bigcodebench,BigCodeBench/833,0,1
codellama_finetuned,bigcodebench,BigCodeBench/834,0,1
codellama_finetuned,bigcodebench,BigCodeBench/835,0,1
codellama_finetuned,bigcodebench,BigCodeBench/836,0,1
codellama_finetuned,bigcodebench,BigCodeBench/837,0,1
codellama_finetuned,bigcodebench,BigCodeBench/838,0,1
codellama_finetuned,bigcodebench,BigCodeBench/839,0,1
codellama_finetuned,bigcodebench,BigCodeBench/840,0,1
codellama_finetuned,bigcodebench,BigCodeBench/841,0,1
codellama_finetuned,bigcodebench,BigCodeBench/842,0,1
codellama_finetuned,bigcodebench,BigCodeBench/843,0,1
codellama_finetuned,bigcodebench,BigCodeBench/844,0,1
codellama_finetuned,bigcodebench,BigCodeBench/845,0,1
codellama_finetuned,bigcodebench,BigCodeBench/846,0,1
codellama_finetuned,bigcodebench,BigCodeBench/847,0,1
codellama_finetuned,bigcodebench,BigCodeBench/848,0,1
codellama_finetuned,bigcodebench,BigCodeBench/849,0,1
codellama_finetuned,bigcodebench,BigCodeBench/850,0,1
codellama_finetuned,bigcodebench,BigCodeBench/851,0,1
codellama_finetuned,bigcodebench,BigCodeBench/852,0,1
codellama_finetuned,bigcodebench,BigCodeBench/853,0,1
codellama_finetuned,bigcodebench,BigCodeBench/854,0,1
codellama_finetuned,bigcodebench,BigCodeBench/855,0,1
codellama_finetuned,bigcodebench,BigCodeBench/856,0,1
codellama_finetuned,bigcodebench,BigCodeBench/857,0,1
codellama_finetuned,bigcodebench,BigCodeBench/858,0,1
codellama_finetuned,bigcodebench,BigCodeBench/859,0,1
codellama_finetuned,bigcodebench,BigCodeBench/860,0,1
codellama_finetuned,bigcodebench,BigCodeBench/861,0,1
codellama_finetuned,bigcodebench,BigCodeBench/862,0,1
codellama_finetuned,bigcodebench,BigCodeBench/863,0,1
codellama_finetuned,bigcodebench,BigCodeBench/864,0,1
codellama_finetuned,bigcodebench,BigCodeBench/865,0,1
codellama_finetuned,bigcodebench,BigCodeBench/866,0,1
codellama_finetuned,bigcodebench,BigCodeBench/867,0,1
codellama_finetuned,bigcodebench,BigCodeBench/868,0,1
codellama_finetuned,bigcodebench,BigCodeBench/869,0,1
codellama_finetuned,bigcodebench,BigCodeBench/870,0,1
codellama_finetuned,bigcodebench,BigCodeBench/871,0,1
codellama_finetuned,bigcodebench,BigCodeBench/872,0,1
codellama_finetuned,bigcodebench,BigCodeBench/873,0,0
codellama_finetuned,bigcodebench,BigCodeBench/874,0,1
codellama_finetuned,bigcodebench,BigCodeBench/875,0,1
codellama_finetuned,bigcodebench,BigCodeBench/876,0,1
codellama_finetuned,bigcodebench,BigCodeBench/877,0,1
codellama_finetuned,bigcodebench,BigCodeBench/878,0,1
codellama_finetuned,bigcodebench,BigCodeBench/879,0,1
codellama_finetuned,bigcodebench,BigCodeBench/880,0,1
codellama_finetuned,bigcodebench,BigCodeBench/881,0,1
codellama_finetuned,bigcodebench,BigCodeBench/882,0,1
codellama_finetuned,bigcodebench,BigCodeBench/883,0,1
codellama_finetuned,bigcodebench,BigCodeBench/884,0,1
codellama_finetuned,bigcodebench,BigCodeBench/885,0,1
codellama_finetuned,bigcodebench,BigCodeBench/886,0,1
codellama_finetuned,bigcodebench,BigCodeBench/887,0,1
codellama_finetuned,bigcodebench,BigCodeBench/888,0,1
codellama_finetuned,bigcodebench,BigCodeBench/889,0,1
codellama_finetuned,bigcodebench,BigCodeBench/890,0,1
codellama_finetuned,bigcodebench,BigCodeBench/891,0,1
codellama_finetuned,bigcodebench,BigCodeBench/892,0,1
codellama_finetuned,bigcodebench,BigCodeBench/893,0,1
codellama_finetuned,bigcodebench,BigCodeBench/894,0,1
codellama_finetuned,bigcodebench,BigCodeBench/895,0,1
codellama_finetuned,bigcodebench,BigCodeBench/896,0,1
codellama_finetuned,bigcodebench,BigCodeBench/897,0,1
codellama_finetuned,bigcodebench,BigCodeBench/898,0,1
codellama_finetuned,bigcodebench,BigCodeBench/899,0,1
codellama_finetuned,bigcodebench,BigCodeBench/900,0,1
codellama_finetuned,bigcodebench,BigCodeBench/901,0,1
codellama_finetuned,bigcodebench,BigCodeBench/902,0,1
codellama_finetuned,bigcodebench,BigCodeBench/903,0,1
codellama_finetuned,bigcodebench,BigCodeBench/904,0,1
codellama_finetuned,bigcodebench,BigCodeBench/905,0,1
codellama_finetuned,bigcodebench,BigCodeBench/906,0,1
codellama_finetuned,bigcodebench,BigCodeBench/907,0,1
codellama_finetuned,bigcodebench,BigCodeBench/908,0,1
codellama_finetuned,bigcodebench,BigCodeBench/909,0,1
codellama_finetuned,bigcodebench,BigCodeBench/910,0,1
codellama_finetuned,bigcodebench,BigCodeBench/911,0,1
codellama_finetuned,bigcodebench,BigCodeBench/912,0,1
codellama_finetuned,bigcodebench,BigCodeBench/913,0,1
codellama_finetuned,bigcodebench,BigCodeBench/914,0,1
codellama_finetuned,bigcodebench,BigCodeBench/915,0,1
codellama_finetuned,bigcodebench,BigCodeBench/916,0,1
codellama_finetuned,bigcodebench,BigCodeBench/917,0,1
codellama_finetuned,bigcodebench,BigCodeBench/918,0,1
codellama_finetuned,bigcodebench,BigCodeBench/919,0,1
codellama_finetuned,bigcodebench,BigCodeBench/920,0,1
codellama_finetuned,bigcodebench,BigCodeBench/921,0,1
codellama_finetuned,bigcodebench,BigCodeBench/922,0,1
codellama_finetuned,bigcodebench,BigCodeBench/923,0,1
codellama_finetuned,bigcodebench,BigCodeBench/924,0,1
codellama_finetuned,bigcodebench,BigCodeBench/925,0,1
codellama_finetuned,bigcodebench,BigCodeBench/926,0,1
codellama_finetuned,bigcodebench,BigCodeBench/927,0,1
codellama_finetuned,bigcodebench,BigCodeBench/928,0,1
codellama_finetuned,bigcodebench,BigCodeBench/929,0,1
codellama_finetuned,bigcodebench,BigCodeBench/930,0,1
codellama_finetuned,bigcodebench,BigCodeBench/931,0,1
codellama_finetuned,bigcodebench,BigCodeBench/932,0,1
codellama_finetuned,bigcodebench,BigCodeBench/933,0,1
codellama_finetuned,bigcodebench,BigCodeBench/934,0,1
codellama_finetuned,bigcodebench,BigCodeBench/935,0,1
codellama_finetuned,bigcodebench,BigCodeBench/936,0,1
codellama_finetuned,bigcodebench,BigCodeBench/937,0,1
codellama_finetuned,bigcodebench,BigCodeBench/938,0,1
codellama_finetuned,bigcodebench,BigCodeBench/939,0,1
codellama_finetuned,bigcodebench,BigCodeBench/940,0,1
codellama_finetuned,bigcodebench,BigCodeBench/941,0,1
codellama_finetuned,bigcodebench,BigCodeBench/942,0,1
codellama_finetuned,bigcodebench,BigCodeBench/943,0,1
codellama_finetuned,bigcodebench,BigCodeBench/944,0,1
codellama_finetuned,bigcodebench,BigCodeBench/945,0,1
codellama_finetuned,bigcodebench,BigCodeBench/946,0,1
codellama_finetuned,bigcodebench,BigCodeBench/947,0,1
codellama_finetuned,bigcodebench,BigCodeBench/948,0,1
codellama_finetuned,bigcodebench,BigCodeBench/949,0,1
codellama_finetuned,bigcodebench,BigCodeBench/950,0,1
codellama_finetuned,bigcodebench,BigCodeBench/951,0,1
codellama_finetuned,bigcodebench,BigCodeBench/952,0,1
codellama_finetuned,bigcodebench,BigCodeBench/953,0,1
codellama_finetuned,bigcodebench,BigCodeBench/954,0,1
codellama_finetuned,bigcodebench,BigCodeBench/955,0,1
codellama_finetuned,bigcodebench,BigCodeBench/956,0,1
codellama_finetuned,bigcodebench,BigCodeBench/957,0,1
codellama_finetuned,bigcodebench,BigCodeBench/958,0,1
codellama_finetuned,bigcodebench,BigCodeBench/959,0,1
codellama_finetuned,bigcodebench,BigCodeBench/960,0,1
codellama_finetuned,bigcodebench,BigCodeBench/961,0,1
codellama_finetuned,bigcodebench,BigCodeBench/962,0,1
codellama_finetuned,bigcodebench,BigCodeBench/963,0,1
codellama_finetuned,bigcodebench,BigCodeBench/964,0,1
codellama_finetuned,bigcodebench,BigCodeBench/965,0,1
codellama_finetuned,bigcodebench,BigCodeBench/966,0,1
codellama_finetuned,bigcodebench,BigCodeBench/967,0,1
codellama_finetuned,bigcodebench,BigCodeBench/968,0,1
codellama_finetuned,bigcodebench,BigCodeBench/969,0,1
codellama_finetuned,bigcodebench,BigCodeBench/970,0,1
codellama_finetuned,bigcodebench,BigCodeBench/971,0,1
codellama_finetuned,bigcodebench,BigCodeBench/972,0,1
codellama_finetuned,bigcodebench,BigCodeBench/973,0,1
codellama_finetuned,bigcodebench,BigCodeBench/974,0,1
codellama_finetuned,bigcodebench,BigCodeBench/975,0,1
codellama_finetuned,bigcodebench,BigCodeBench/976,0,1
codellama_finetuned,bigcodebench,BigCodeBench/977,0,1
codellama_finetuned,bigcodebench,BigCodeBench/978,0,1
codellama_finetuned,bigcodebench,BigCodeBench/979,0,1
codellama_finetuned,bigcodebench,BigCodeBench/980,0,1
codellama_finetuned,bigcodebench,BigCodeBench/981,0,1
codellama_finetuned,bigcodebench,BigCodeBench/982,0,1
codellama_finetuned,bigcodebench,BigCodeBench/983,0,1
codellama_finetuned,bigcodebench,BigCodeBench/984,0,1
codellama_finetuned,bigcodebench,BigCodeBench/985,0,1
codellama_finetuned,bigcodebench,BigCodeBench/986,0,1
codellama_finetuned,bigcodebench,BigCodeBench/987,0,1
codellama_finetuned,bigcodebench,BigCodeBench/988,0,1
codellama_finetuned,bigcodebench,BigCodeBench/989,0,1
codellama_finetuned,bigcodebench,BigCodeBench/990,0,1
codellama_finetuned,bigcodebench,BigCodeBench/991,0,1
codellama_finetuned,bigcodebench,BigCodeBench/992,0,1
codellama_finetuned,bigcodebench,BigCodeBench/993,0,1
codellama_finetuned,bigcodebench,BigCodeBench/994,0,1
codellama_finetuned,bigcodebench,BigCodeBench/995,0,1
codellama_finetuned,bigcodebench,BigCodeBench/996,0,1
codellama_finetuned,bigcodebench,BigCodeBench/997,0,1
codellama_finetuned,bigcodebench,BigCodeBench/998,0,1
codellama_finetuned,bigcodebench,BigCodeBench/999,0,1
codellama_finetuned,bigcodebench,BigCodeBench/1000,0,1
codellama_finetuned,bigcodebench,BigCodeBench/1001,0,1
codellama_finetuned,bigcodebench,BigCodeBench/1002,0,1
codellama_finetuned,bigcodebench,BigCodeBench/1003,0,1
codellama_finetuned,bigcodebench,BigCodeBench/1004,0,1
codellama_finetuned,bigcodebench,BigCodeBench/1005,0,1
codellama_finetuned,bigcodebench,BigCodeBench/1006,0,1
codellama_finetuned,bigcodebench,BigCodeBench/1007,0,1
