case_id,crosscoder_run,benchmark,feature_id,selected_category,category_rank,task_id,transition,base_contribution,variant_contribution,differential
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,624,base_pass_variant_fail,1.38627290725708,1.6463474035263062,0.2600744962692261
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,626,base_pass_variant_fail,1.6262034177780151,1.6131569147109985,-0.013046503067016602
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,629,base_pass_variant_fail,1.2322696447372437,1.460180401802063,0.22791075706481934
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,630,base_pass_variant_fail,1.1118154525756836,1.112593412399292,0.0007779598236083984
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,632,base_pass_variant_fail,1.477921485900879,0.9281144738197327,-0.5498070120811462
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,634,base_pass_variant_fail,1.237649917602539,1.3500710725784302,0.11242115497589111
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,641,base_pass_variant_fail,1.1691789627075195,1.5919859409332275,0.422806978225708
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,646,base_pass_variant_fail,1.4592835903167725,1.2102313041687012,-0.2490522861480713
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,653,base_pass_variant_fail,1.2400835752487183,1.2128260135650635,-0.027257561683654785
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,659,base_pass_variant_fail,1.5612620115280151,1.2177729606628418,-0.34348905086517334
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,665,base_pass_variant_fail,1.5171271562576294,1.6363165378570557,0.11918938159942627
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,670,base_pass_variant_fail,1.3158892393112183,1.6951358318328857,0.3792465925216675
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,673,base_pass_variant_fail,1.3794289827346802,1.037294864654541,-0.34213411808013916
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,676,base_pass_variant_fail,1.1071481704711914,1.2306671142578125,0.1235189437866211
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,679,base_pass_variant_fail,1.2993953227996826,1.2237050533294678,-0.07569026947021484
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,684,base_pass_variant_fail,1.0403953790664673,1.4142009019851685,0.37380552291870117
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,685,base_pass_variant_fail,1.110335111618042,1.4008076190948486,0.29047250747680664
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,686,base_pass_variant_fail,1.319183111190796,1.7158172130584717,0.3966341018676758
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,687,base_pass_variant_fail,1.1548595428466797,1.370922565460205,0.2160630226135254
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,688,base_pass_variant_fail,1.3169224262237549,1.001497745513916,-0.31542468070983887
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,690,base_pass_variant_fail,1.0106016397476196,1.413415551185608,0.4028139114379883
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,692,base_pass_variant_fail,0.7759523391723633,1.323689579963684,0.5477372407913208
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,693,base_pass_variant_fail,1.1283214092254639,1.4644488096237183,0.3361274003982544
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,696,base_pass_variant_fail,1.1550438404083252,1.6297295093536377,0.4746856689453125
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,697,base_pass_variant_fail,1.1503698825836182,1.2562142610549927,0.10584437847137451
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,698,base_pass_variant_fail,1.2386374473571777,1.3786518573760986,0.1400144100189209
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,699,base_pass_variant_fail,0.9994381666183472,1.4707832336425781,0.47134506702423096
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,700,base_pass_variant_fail,1.107312560081482,1.8717423677444458,0.7644298076629639
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,704,base_pass_variant_fail,1.6226836442947388,1.854985237121582,0.23230159282684326
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,709,base_pass_variant_fail,1.2826787233352661,1.275183916091919,-0.007494807243347168
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,713,both_pass,1.5254957675933838,1.3965240716934204,-0.12897169589996338
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,721,base_pass_variant_fail,1.9683092832565308,1.4899370670318604,-0.4783722162246704
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,722,base_pass_variant_fail,1.4109867811203003,1.5496816635131836,0.1386948823928833
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,724,base_pass_variant_fail,0.978929877281189,1.219847559928894,0.24091768264770508
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,725,base_pass_variant_fail,1.3540641069412231,1.43099045753479,0.0769263505935669
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,735,base_pass_variant_fail,1.4005906581878662,1.479888916015625,0.07929825782775879
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,738,base_pass_variant_fail,0.8443765640258789,1.1795382499694824,0.3351616859436035
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,742,base_pass_variant_fail,1.3930926322937012,1.0920764207839966,-0.3010162115097046
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,743,base_pass_variant_fail,1.6087995767593384,1.326826572418213,-0.2819730043411255
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,747,base_pass_variant_fail,1.650983214378357,1.2909698486328125,-0.36001336574554443
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,751,base_pass_variant_fail,1.2469249963760376,1.2224400043487549,-0.024484992027282715
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,756,base_pass_variant_fail,1.5054463148117065,1.4059395790100098,-0.09950673580169678
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,757,base_pass_variant_fail,1.9650107622146606,2.33325457572937,0.3682438135147095
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,758,base_pass_variant_fail,1.239479899406433,1.342982292175293,0.10350239276885986
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,767,base_pass_variant_fail,1.1073596477508545,1.4368175268173218,0.3294578790664673
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,768,base_pass_variant_fail,1.4212963581085205,1.8003809452056885,0.37908458709716797
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,769,base_pass_variant_fail,1.8444597721099854,1.4406002759933472,-0.4038594961166382
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,773,base_pass_variant_fail,1.4724994897842407,1.523045301437378,0.05054581165313721
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,783,both_pass,1.691542625427246,1.3573493957519531,-0.33419322967529297
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,786,base_pass_variant_fail,1.0845633745193481,1.6018694639205933,0.5173060894012451
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,788,base_pass_variant_fail,1.6058634519577026,1.4402806758880615,-0.1655827760696411
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,795,base_pass_variant_fail,1.4924466609954834,1.428956389427185,-0.06349027156829834
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,803,base_pass_variant_fail,1.3177175521850586,1.337407112121582,0.019689559936523438
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,808,base_pass_variant_fail,1.512478232383728,1.2898458242416382,-0.22263240814208984
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,809,base_pass_variant_fail,1.555182933807373,1.410332441329956,-0.144850492477417
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,811,base_pass_variant_fail,1.3381977081298828,1.515489935874939,0.17729222774505615
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,819,base_pass_variant_fail,1.5117459297180176,2.0678319931030273,0.5560860633850098
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,820,both_pass,1.2880778312683105,1.3837913274765015,0.09571349620819092
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,827,both_pass,1.2013344764709473,1.1557950973510742,-0.04553937911987305
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,828,base_pass_variant_fail,1.2914255857467651,1.4994999170303345,0.20807433128356934
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,830,base_pass_variant_fail,1.328383445739746,1.440057635307312,0.11167418956756592
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,834,base_pass_variant_fail,1.7331287860870361,1.3639212846755981,-0.369207501411438
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,835,base_pass_variant_fail,1.2958335876464844,1.2796554565429688,-0.016178131103515625
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,836,base_pass_variant_fail,1.3813791275024414,1.5942238569259644,0.21284472942352295
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,837,base_pass_variant_fail,1.1975061893463135,0.9139707088470459,-0.2835354804992676
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,840,base_pass_variant_fail,0.9792593717575073,0.8385260105133057,-0.14073336124420166
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,841,base_pass_variant_fail,1.290758490562439,1.11104416847229,-0.17971432209014893
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,846,base_pass_variant_fail,1.4370919466018677,1.8287193775177002,0.3916274309158325
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,847,base_pass_variant_fail,1.553637146949768,1.0251275300979614,-0.5285096168518066
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,855,base_pass_variant_fail,1.328988790512085,1.0210418701171875,-0.30794692039489746
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,856,base_pass_variant_fail,1.4181674718856812,1.6557284593582153,0.23756098747253418
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,860,base_pass_variant_fail,1.303741693496704,0.9139211177825928,-0.38982057571411133
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,861,both_pass,1.4145357608795166,1.4295278787612915,0.014992117881774902
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,862,base_pass_variant_fail,1.1337370872497559,0.9117671847343445,-0.22196990251541138
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,875,base_pass_variant_fail,1.6574444770812988,1.6300688982009888,-0.02737557888031006
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,876,base_pass_variant_fail,1.4427802562713623,1.5571011304855347,0.11432087421417236
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,877,base_pass_variant_fail,1.2848185300827026,1.3563945293426514,0.07157599925994873
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,878,base_pass_variant_fail,1.597945213317871,1.5470792055130005,-0.050866007804870605
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,882,base_pass_variant_fail,1.0910053253173828,1.4536443948745728,0.36263906955718994
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,884,base_pass_variant_fail,1.5191044807434082,1.1911048889160156,-0.3279995918273926
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,891,base_pass_variant_fail,1.355028748512268,1.3203128576278687,-0.034715890884399414
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,905,base_pass_variant_fail,1.5681651830673218,1.4431746006011963,-0.12499058246612549
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,907,base_pass_variant_fail,1.4281799793243408,1.412801742553711,-0.015378236770629883
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,912,both_pass,1.1166950464248657,1.317991018295288,0.20129597187042236
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,925,base_pass_variant_fail,1.4780402183532715,1.6119781732559204,0.13393795490264893
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,926,base_pass_variant_fail,1.431139588356018,1.4811820983886719,0.05004251003265381
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,931,base_pass_variant_fail,1.5848015546798706,1.2385039329528809,-0.34629762172698975
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,932,base_pass_variant_fail,1.2971333265304565,0.9450531601905823,-0.35208016633987427
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,944,base_pass_variant_fail,1.1026376485824585,1.399756669998169,0.29711902141571045
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,948,base_pass_variant_fail,1.1978726387023926,1.3612736463546753,0.16340100765228271
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,949,both_pass,1.101201057434082,1.1258760690689087,0.02467501163482666
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,954,base_pass_variant_fail,1.6601768732070923,1.3789957761764526,-0.28118109703063965
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,963,base_pass_variant_fail,1.4861040115356445,1.645829677581787,0.15972566604614258
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,974,base_pass_variant_fail,1.6146975755691528,1.3393386602401733,-0.2753589153289795
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,975,base_pass_variant_fail,1.6205663681030273,0.9945216178894043,-0.626044750213623
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,976,base_pass_variant_fail,1.3284639120101929,1.389599323272705,0.06113541126251221
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,977,base_pass_variant_fail,1.8231916427612305,1.3845629692077637,-0.4386286735534668
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,980,base_pass_variant_fail,1.3031076192855835,1.4298981428146362,0.12679052352905273
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,983,base_pass_variant_fail,1.4505082368850708,1.0052779912948608,-0.44523024559020996
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,989,base_pass_variant_fail,1.8616008758544922,1.1699974536895752,-0.691603422164917
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1000,both_pass,1.9086697101593018,1.5611358880996704,-0.34753382205963135
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1002,base_pass_variant_fail,1.1669875383377075,1.9216687679290771,0.7546812295913696
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1007,base_pass_variant_fail,1.7519559860229492,1.6974327564239502,-0.05452322959899902
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1010,base_pass_variant_fail,1.7335280179977417,1.4583477973937988,-0.27518022060394287
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1011,base_pass_variant_fail,1.0923216342926025,1.335121989250183,0.24280035495758057
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1013,base_pass_variant_fail,1.3166403770446777,1.5030491352081299,0.18640875816345215
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1017,base_pass_variant_fail,1.24381685256958,1.8517849445343018,0.6079680919647217
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1027,base_pass_variant_fail,1.7275950908660889,1.351621389389038,-0.3759737014770508
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1030,base_pass_variant_fail,1.4605128765106201,1.1528233289718628,-0.3076895475387573
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1031,base_pass_variant_fail,2.242572784423828,1.6190030574798584,-0.6235697269439697
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1033,base_pass_variant_fail,1.446190595626831,2.194244384765625,0.748053789138794
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1037,base_pass_variant_fail,1.4316251277923584,1.4818556308746338,0.05023050308227539
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1050,base_pass_variant_fail,1.4512603282928467,1.2862603664398193,-0.16499996185302734
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1062,base_pass_variant_fail,1.2129698991775513,1.4559681415557861,0.24299824237823486
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1063,base_pass_variant_fail,1.6170119047164917,1.3298715353012085,-0.2871403694152832
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1070,base_pass_variant_fail,1.2861156463623047,1.1913642883300781,-0.09475135803222656
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1076,base_pass_variant_fail,2.125070810317993,1.0450990200042725,-1.0799717903137207
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1080,base_pass_variant_fail,1.059183120727539,1.3810698986053467,0.3218867778778076
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1083,base_pass_variant_fail,1.2973988056182861,1.9257291555404663,0.6283303499221802
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1092,base_pass_variant_fail,1.1495670080184937,1.556671380996704,0.40710437297821045
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1102,base_pass_variant_fail,1.3568679094314575,1.5480502843856812,0.19118237495422363
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1106,base_pass_variant_fail,1.5958552360534668,1.5513286590576172,-0.04452657699584961
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1109,both_pass,1.3512746095657349,1.2314475774765015,-0.1198270320892334
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1115,base_pass_variant_fail,1.5574060678482056,0.7076796293258667,-0.8497264385223389
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1119,base_pass_variant_fail,1.2266240119934082,1.2739661931991577,0.04734218120574951
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1128,base_pass_variant_fail,1.7192106246948242,1.750673770904541,0.0314631462097168
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1129,base_pass_variant_fail,1.4773623943328857,1.2910454273223877,-0.18631696701049805
