project,feature,arm,family,side,alpha,task_id,category,baseline_pass,current_pass,length_delta
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/206,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/240,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/275,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/339,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/357,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/370,other_logic_text,0,0,4
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/371,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/398,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/412,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/423,returns,0,0,-1017
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/430,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/431,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/490,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/577,returns,0,0,1175
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/578,returns,0,0,492
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/603,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/604,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/629,returns,0,0,-322
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/630,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/634,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/670,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/738,other_logic_text,0,0,-3
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/743,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/756,returns,0,0,1213
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/790,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/823,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/841,other_logic_text,0,0,-85
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/846,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/858,returns,0,0,160
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/875,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/878,other_logic_text,0,0,-284
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/926,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/931,other_logic_text,0,0,-10
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/939,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/954,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/971,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/983,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/989,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/1062,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/1063,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/1076,returns,0,0,390
CodeLlama,13147,f2825_control_neg4,feature_control,own,4.0,BigCodeBench/1092,other_logic_text,0,0,381
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/96,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/115,other_logic_text,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/119,function_structure,0,0,932
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/122,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/149,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/173,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/183,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/194,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/206,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/240,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/275,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/339,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/357,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/370,other_logic_text,0,0,4
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/371,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/398,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/412,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/423,returns,0,0,-1017
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/430,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/431,other_logic_text,0,0,-10
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/490,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/577,returns,0,0,1057
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/578,returns,0,0,492
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/603,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/604,other_logic_text,0,0,-30
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/629,returns,0,0,-322
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/630,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/634,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/670,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/738,other_logic_text,0,0,-3
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/743,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/756,returns,0,0,1213
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/790,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/823,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/841,other_logic_text,0,0,-105
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/846,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/858,returns,0,0,160
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/875,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/878,other_logic_text,0,0,-284
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/926,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/931,other_logic_text,0,0,-10
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/939,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/954,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/971,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/983,returns,0,0,1394
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/989,other_logic_text,0,0,1306
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/1062,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/1063,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/1076,returns,0,0,390
CodeLlama,13147,f2825_control_neg5,feature_control,own,5.0,BigCodeBench/1092,other_logic_text,0,0,381
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/96,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/115,other_logic_text,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/119,function_structure,0,0,932
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/122,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/149,other_logic_text,0,0,-104
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/173,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/183,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/194,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/206,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/240,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/275,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/339,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/357,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/370,other_logic_text,0,0,4
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/371,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/398,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/412,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/423,returns,0,0,-1017
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/430,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/431,other_logic_text,0,0,-10
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/490,returns,0,0,-813
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/577,returns,0,0,1057
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/578,returns,0,0,-1219
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/603,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/604,other_logic_text,0,0,-30
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/629,returns,0,0,-322
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/630,other_logic_text,0,0,-8
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/634,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/670,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/738,other_logic_text,0,0,-3
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/743,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/756,returns,0,0,1213
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/790,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/823,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/841,other_logic_text,0,0,-105
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/846,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/858,other_logic_text,0,0,106
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/875,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/878,other_logic_text,0,0,-284
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/926,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/931,other_logic_text,0,0,-10
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/939,function_structure,0,0,99
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/954,other_logic_text,0,0,1391
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/971,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/983,returns,0,0,1392
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/989,returns,0,0,1304
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/1062,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/1063,unchanged,0,0,0
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/1076,returns,0,0,390
CodeLlama,13147,f2825_control_neg6,feature_control,own,6.0,BigCodeBench/1092,other_logic_text,0,0,381
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/96,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/115,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/119,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/122,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/149,other_logic_text,0,0,58
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/173,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/183,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/194,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/206,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/240,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/275,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/339,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/357,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/370,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/371,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/398,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/412,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/423,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/430,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/431,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/490,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/577,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/578,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/603,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/604,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/629,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/630,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/634,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/670,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/738,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/743,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/756,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/790,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/823,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/841,other_logic_text,0,0,-1752
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/846,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/858,returns,0,0,160
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/875,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/878,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/926,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/931,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/939,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/954,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/971,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/983,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/989,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/1062,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/1063,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/1076,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg0.5,feature_control,own,0.5,BigCodeBench/1092,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/96,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/115,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/119,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/122,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/149,other_logic_text,0,0,58
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/173,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/183,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/194,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/206,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/240,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/275,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/339,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/357,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/370,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/371,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/398,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/412,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/423,comments,0,0,-933
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/430,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/431,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/490,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/577,comments,0,0,718
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/578,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/603,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/604,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/629,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/630,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/634,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/670,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/738,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/743,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/756,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/790,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/823,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/841,other_logic_text,0,0,-1752
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/846,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/858,returns,0,0,160
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/875,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/878,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/926,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/931,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/939,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/954,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/971,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/983,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/989,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/1062,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/1063,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/1076,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg1,feature_control,own,1.0,BigCodeBench/1092,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/96,other_logic_text,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/115,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/119,other_logic_text,0,0,845
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/122,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/149,other_logic_text,0,0,58
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/173,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/183,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/194,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/206,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/240,function_structure,0,0,3
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/275,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/339,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/357,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/370,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/371,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/398,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/412,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/423,comments,0,0,-933
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/430,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/431,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/490,unchanged,0,0,0
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/577,comments,0,0,718
CodeLlama,13147,f7353_control_neg2,feature_control,own,2.0,BigCodeBench/578,unchanged,0,0,0
