negative_rank,benchmark,transition,aggregation,feature_id,n,positives,prevalence,roc_auc,pr_auc,pr_lift,effect,permutation_null_sd,effect_to_permutation_variability,permutation_p_nominal,positive_support,positive_delta_support,control_support,decoder_base_norm,decoder_finetuned_norm,decoder_finetuned_specificity,unique_delta_values,positive_base_support
2849,bigcodebench,improvement,max,5807,872,215,0.24655963302752293,0.46753035290786166,0.2424299834637901,0.9832509096763953,-0.31711262464523315,0.3491380512714386,-0.9082728624343872,0.34328358208955223,181,86,595,0.6773515343666077,0.7356602549552917,0.520632803440094,846,191
2850,bigcodebench,improvement,early_max,12812,872,215,0.24655963302752293,0.4883720930232558,0.2424799021418999,0.9834533705476126,-0.12659695744514465,0.13955940306186676,-0.9071187973022461,0.3681592039800995,129,74,396,0.6950347423553467,0.7189759612083435,0.5084657073020935,583,124
2851,bigcodebench,improvement,max,2679,872,215,0.24655963302752293,0.4870234681958161,0.23236837478739922,0.9424428968121494,-0.3817638158798218,0.4209674298763275,-0.906872570514679,0.38308457711442784,137,82,451,0.7044816613197327,0.7097226977348328,0.5018529891967773,699,148
2852,bigcodebench,improvement,max,4254,872,215,0.24655963302752293,0.467063112810166,0.23528523764548426,0.9542731498923827,-0.28027039766311646,0.3110651969909668,-0.9010021090507507,0.3781094527363184,149,77,454,0.6881367564201355,0.7255806922912598,0.5132430791854858,686,153
2853,bigcodebench,improvement,early_max,6520,872,215,0.24655963302752293,0.4716647198329263,0.24192313589316966,0.9811952302271811,-0.29141321778297424,0.3235037624835968,-0.9008032083511353,0.417910447761194,190,94,606,0.6979426741600037,0.7161535620689392,0.5064390301704407,833,189
2854,bigcodebench,improvement,mean,6006,872,215,0.24655963302752293,0.5257229832572299,0.2585013995833058,1.048433583426245,-0.016127968207001686,0.01799681968986988,-0.8961565494537354,0.4079601990049751,144,83,505,0.6967545747756958,0.7173093557357788,0.507267951965332,719,145
2855,bigcodebench,improvement,early_max,2202,872,215,0.24655963302752293,0.4723443417932109,0.25315728001764926,1.026758828722745,-0.10761275887489319,0.12019573897123337,-0.8953126072883606,0.3781094527363184,132,69,336,0.6733231544494629,0.7393479347229004,0.523368775844574,562,132
2856,bigcodebench,improvement,early_max,15947,872,215,0.24655963302752293,0.473186789848147,0.24391659669186147,0.9892803363502475,-0.3480527400970459,0.389945387840271,-0.8925679326057434,0.3781094527363184,95,58,342,0.6760633587837219,0.7368432879447937,0.5215088129043579,553,108
2857,bigcodebench,improvement,max,11535,872,215,0.24655963302752293,0.4840359633287317,0.2323861170034846,0.9425148559397143,-0.5684887766838074,0.6389827728271484,-0.8896777629852295,0.43781094527363185,137,80,490,0.696272075176239,0.7177770137786865,0.5076040029525757,735,148
2858,bigcodebench,improvement,early_max,6357,872,215,0.24655963302752293,0.46777459204983896,0.24071924645074846,0.976312478628152,-0.12050081789493561,0.13574866950511932,-0.8876758813858032,0.38308457711442784,178,88,564,0.6744092702865601,0.7383578419685364,0.522632360458374,779,175
2859,bigcodebench,improvement,early_max,10285,872,215,0.24655963302752293,0.48558281122792113,0.24618663127850685,0.998487174301665,-0.3661680221557617,0.4129657745361328,-0.8866788744926453,0.3383084577114428,189,101,620,0.7411822080612183,0.6713034510612488,0.47526392340660095,845,184
2860,bigcodebench,improvement,max,15091,872,215,0.24655963302752293,0.4562670347952285,0.24064970819707487,0.9760304444086014,-0.15534646809101105,0.17520694434642792,-0.8866456151008606,0.34328358208955223,84,45,311,0.6971495747566223,0.7169260382652283,0.5069926977157593,494,106
2861,bigcodebench,improvement,early_max,12549,872,215,0.24655963302752293,0.47339209231531626,0.2605940440085593,1.0569209598858778,-0.3995141386985779,0.4514631927013397,-0.8849318027496338,0.4079601990049751,162,96,536,0.6916842460632324,0.7221999168395996,0.5107914209365845,780,168
2862,bigcodebench,improvement,max,11688,872,215,0.24655963302752293,0.4901065449010654,0.24494317367857832,0.9934439416173038,-0.2235134392976761,0.252605676651001,-0.884831428527832,0.39303482587064675,215,100,654,0.680888295173645,0.7323868870735168,0.5182195901870728,870,214
2863,bigcodebench,improvement,early_max,16286,872,215,0.24655963302752293,0.4775406180312201,0.23426364902414795,0.950129776507242,-0.26900118589401245,0.30517876148223877,-0.8814544677734375,0.4129353233830846,56,33,187,0.6995787024497986,0.7145559191703796,0.5052955150604248,346,65
2864,bigcodebench,improvement,early_max,16069,872,215,0.24655963302752293,0.47613889773813317,0.25021648002184704,1.0148314910653518,-0.12295858561992645,0.1404673308134079,-0.8753536343574524,0.373134328358209,60,41,198,0.6813880205154419,0.7319215536117554,0.5178777575492859,348,66
2865,bigcodebench,improvement,active_fraction,7112,872,215,0.24655963302752293,0.5108951895508124,0.24731401052881263,1.0030596147959285,-0.005949812009930611,0.006807637866586447,-0.8739906549453735,0.3681592039800995,201,173,608,0.690331757068634,0.7234930396080017,0.511727511882782,781,144
2866,bigcodebench,improvement,early_max,3720,872,215,0.24655963302752293,0.45375738911896923,0.24656629636194552,1.0000270252447279,-0.259907603263855,0.2981193959712982,-0.8718238472938538,0.373134328358209,76,47,315,0.7018069624900818,0.7123679518699646,0.5037339925765991,501,87
2867,bigcodebench,improvement,max,13981,872,215,0.24655963302752293,0.4585076634455417,0.253692385398889,1.0289291165945638,-0.38641196489334106,0.4435589909553528,-0.8711625337600708,0.3582089552238806,191,98,620,0.6993389129638672,0.7147902250289917,0.505463182926178,855,188
2868,bigcodebench,improvement,early_max,6153,872,215,0.24655963302752293,0.5017875473434569,0.24886640251168893,1.0093558278613617,-0.07328468561172485,0.08421920239925385,-0.870166003704071,0.3781094527363184,35,21,157,0.7067936062812805,0.7074199318885803,0.5002214312553406,264,44
2869,bigcodebench,improvement,max,3228,872,215,0.24655963302752293,0.5179498070864749,0.2461670991592351,0.9984079556597815,-0.20042379200458527,0.23081158101558685,-0.8683437705039978,0.3681592039800995,181,97,555,0.6986120939254761,0.7155001759529114,0.5059712529182434,795,180
2870,bigcodebench,improvement,early_max,12800,872,215,0.24655963302752293,0.44585678383066085,0.23491123554359505,0.9527562669489065,-0.36225539445877075,0.41782236099243164,-0.8670081496238708,0.4129353233830846,172,82,552,0.700161337852478,0.7139840722084045,0.5048872828483582,805,177
2871,bigcodebench,improvement,early_max,3262,872,215,0.24655963302752293,0.49142331244911686,0.24145721045806506,0.9793055233461988,-0.25472769141197205,0.2954976558685303,-0.862029492855072,0.38308457711442784,195,107,594,0.6838809847831726,0.7295944690704346,0.5161705613136292,832,192
2872,bigcodebench,improvement,early_max,12394,872,215,0.24655963302752293,0.44983186435878375,0.23670943912962564,0.9600494461443422,-0.1424315869808197,0.16538584232330322,-0.8612078428268433,0.4228855721393035,182,88,543,0.6772583723068237,0.735746443271637,0.5206963419914246,792,179
2873,bigcodebench,improvement,max,3320,872,215,0.24655963302752293,0.48670135570422285,0.2390224845502911,0.9694307280365295,-0.14028845727443695,0.16300639510154724,-0.8606316447257996,0.3681592039800995,73,43,307,0.7045642137527466,0.7096397280693054,0.5017945170402527,520,89
2874,bigcodebench,improvement,max,11082,872,215,0.24655963302752293,0.4862305759088174,0.23597970092269702,0.9570897637422875,-0.24124470353126526,0.28110599517822266,-0.858198344707489,0.42786069651741293,79,61,313,0.712515652179718,0.7016564607620239,0.4961605668067932,467,73
2875,bigcodebench,improvement,early_max,10886,872,215,0.24655963302752293,0.4834519132066122,0.2368495962533752,0.9606178973625265,-0.5190030336380005,0.6061608791351318,-0.8562133312225342,0.4129353233830846,190,115,584,0.6985609531402588,0.7155510783195496,0.5060073137283325,817,195
2876,bigcodebench,improvement,early_max,1966,872,215,0.24655963302752293,0.4332802378676861,0.23013635831709378,0.9333902532674687,-0.4093451201915741,0.4786933660507202,-0.855130136013031,0.4079601990049751,79,41,292,0.6939975619316101,0.7199773788452148,0.5091868042945862,496,101
2877,bigcodebench,improvement,active_fraction,11649,872,215,0.24655963302752293,0.5122438143782521,0.24861614712061417,1.008340838554305,-0.001474621705710888,0.0017259897431358695,-0.854362964630127,0.3383084577114428,118,80,381,0.6936385631561279,0.7203232645988464,0.5094361305236816,555,114
2878,bigcodebench,improvement,active_fraction,11009,872,215,0.24655963302752293,0.49163215461399595,0.2541650421122578,1.030846124287855,-0.0007936797337606549,0.0009292206959798932,-0.8541347980499268,0.4129353233830846,139,88,510,0.7089117169380188,0.7052971720695496,0.49872204661369324,736,159
2879,bigcodebench,improvement,max,8289,872,215,0.24655963302752293,0.4634950975186719,0.23339497544255705,0.9466065980739988,-0.5281059741973877,0.6207951903343201,-0.8506927490234375,0.39303482587064675,161,78,568,0.7130414843559265,0.7011224031448364,0.49578583240509033,836,194
2880,bigcodebench,improvement,early_max,1668,872,215,0.24655963302752293,0.4745212558847474,0.2414027100829992,0.9790844799645364,-0.6051730513572693,0.7123820185661316,-0.8495063781738281,0.4129353233830846,72,40,262,0.6897485852241516,0.7240486145019531,0.5121304988861084,447,85
2881,bigcodebench,improvement,mean,4357,872,215,0.24655963302752293,0.5081165268486071,0.2500196079643721,1.0140330146275929,-0.01372526865452528,0.01619841530919075,-0.8473216891288757,0.3681592039800995,143,85,518,0.6928303241729736,0.721099853515625,0.509996771812439,752,148
2882,bigcodebench,improvement,early_max,8912,872,215,0.24655963302752293,0.4832324519486036,0.24488450083721455,0.9932059754886098,-0.35328376293182373,0.41704636812210083,-0.8471090793609619,0.38308457711442784,85,57,249,0.6927365064620972,0.7211918830871582,0.5100625157356262,438,100
2883,bigcodebench,improvement,early_max,3396,872,215,0.24655963302752293,0.48723585005840503,0.2525080751492902,1.0241257745589816,-0.1448417454957962,0.17136161029338837,-0.8452403545379639,0.3880597014925373,186,95,625,0.6865481734275818,0.7270837426185608,0.5143373608589172,843,196
2884,bigcodebench,improvement,max,2291,872,215,0.24655963302752293,0.506297122225762,0.24695905594599554,1.0016199850460843,-0.29321956634521484,0.3469119966030121,-0.8452275395393372,0.4129353233830846,166,96,568,0.6905099749565125,0.7233224511146545,0.5116040706634521,792,168
2885,bigcodebench,improvement,max,12759,872,215,0.24655963302752293,0.4781423666418888,0.23647552059423146,0.9591007160845109,-0.06114068627357483,0.07237584888935089,-0.8447664380073547,0.36318407960199006,22,15,73,0.7038396596908569,0.7103585600852966,0.5023048520088196,161,40
2886,bigcodebench,improvement,max,12355,872,215,0.24655963302752293,0.4932568758628013,0.2506877432595747,1.0167428470806938,-0.21318693459033966,0.25245481729507446,-0.8444557785987854,0.40298507462686567,133,83,423,0.7124757170677185,0.7016971111297607,0.49618905782699585,655,127
2887,bigcodebench,improvement,max,6816,872,215,0.24655963302752293,0.48035467771052354,0.24578268774696105,0.9968488544900002,-0.6715699434280396,0.7958004474639893,-0.8438923954963684,0.3880597014925373,157,82,517,0.7059508562088013,0.7082608938217163,0.5008167028427124,793,168
2888,bigcodebench,improvement,early_max,7489,872,215,0.24655963302752293,0.4729496301015893,0.23484578203760353,0.9524907997060014,-0.21568241715431213,0.25603795051574707,-0.8423845767974854,0.36318407960199006,82,52,275,0.7169457674026489,0.697128415107727,0.4929928183555603,451,96
2889,bigcodebench,improvement,early_max,13686,872,215,0.24655963302752293,0.46646136419949735,0.2404667056559084,0.9752882201486146,-0.40460848808288574,0.48072677850723267,-0.8416599631309509,0.39303482587064675,64,39,244,0.7106977105140686,0.7034986615180969,0.4974547326564789,391,69
2890,bigcodebench,improvement,early_max,9102,872,215,0.24655963302752293,0.4839616296768256,0.24022339644692853,0.9743014032638218,-0.16087572276592255,0.1912962794303894,-0.8409767746925354,0.373134328358209,70,43,200,0.6995664238929749,0.7145671248435974,0.5053038597106934,358,73
2891,bigcodebench,improvement,max,15971,872,215,0.24655963302752293,0.4719443559520017,0.23860866565451078,0.9677523555848065,-0.4359395503997803,0.5188897848129272,-0.8401390314102173,0.4129353233830846,167,77,540,0.6844306588172913,0.7290779948234558,0.5157930850982666,815,178
2892,bigcodebench,improvement,max,11076,872,215,0.24655963302752293,0.45539626915861386,0.23316561228508784,0.945676343779519,-0.24343976378440857,0.2899450957775116,-0.8396064043045044,0.417910447761194,111,52,401,0.7091307640075684,0.7050758600234985,0.4985663592815399,596,106
2893,bigcodebench,improvement,max,9000,872,215,0.24655963302752293,0.452380446709851,0.23666033131023131,0.9598502739652173,-0.17385199666023254,0.2075207233428955,-0.8377572894096375,0.3781094527363184,139,67,494,0.6829898953437805,0.7304274439811707,0.5167811512947083,751,162
2894,bigcodebench,improvement,early_max,2324,872,215,0.24655963302752293,0.46617818838271213,0.244143206646877,0.9901994241677988,-0.1732093095779419,0.20693765580654144,-0.8370120525360107,0.4079601990049751,59,41,212,0.6904774308204651,0.7233538627624512,0.5116267204284668,362,71
2895,bigcodebench,improvement,early_max,5938,872,215,0.24655963302752293,0.5008884641251637,0.2462784847911043,0.9988597150597347,-0.13860608637332916,0.16566982865333557,-0.836640477180481,0.3681592039800995,46,36,192,0.7093406319618225,0.7048654556274414,0.49841779470443726,346,55
2896,bigcodebench,improvement,early_max,16248,872,215,0.24655963302752293,0.4802130898021309,0.2388928738275819,0.9689050510588438,-0.3187350034713745,0.38194629549980164,-0.8345021605491638,0.4079601990049751,100,52,350,0.7161152958869934,0.6979821920394897,0.4935884177684784,605,119
2897,bigcodebench,improvement,early_max,8250,872,215,0.24655963302752293,0.4914657888216346,0.24978258060101183,1.0130716757399179,-0.30123043060302734,0.3631443381309509,-0.8295060396194458,0.42786069651741293,37,22,185,0.6921584606170654,0.7217453122138977,0.5104628205299377,305,47
2898,bigcodebench,improvement,max,13250,872,215,0.24655963302752293,0.4883437754415773,0.2453669737474742,0.995162795850221,-0.2434142529964447,0.2935127913951874,-0.8293139338493347,0.4228855721393035,111,58,388,0.6988444924354553,0.7152729630470276,0.5058087110519409,612,124
2899,bigcodebench,improvement,max,3536,872,215,0.24655963302752293,0.48286432338678276,0.24934866523008917,1.0113117957238966,-0.3994346857070923,0.482233464717865,-0.8283014893531799,0.46766169154228854,211,83,637,0.7018993496894836,0.7122768759727478,0.5036690831184387,863,194
2900,bigcodebench,improvement,early_max,276,872,215,0.24655963302752293,0.4584050122119571,0.22814244169012865,0.9253032983897311,-0.16755890846252441,0.20245361328125,-0.8276410102844238,0.40298507462686567,130,72,454,0.6885761618614197,0.7251636385917664,0.512939989566803,670,131
2901,bigcodebench,improvement,max,8345,872,215,0.24655963302752293,0.4601182259035078,0.2355213661275499,0.9552308430847606,-0.3794565796852112,0.45883306860923767,-0.827003538608551,0.4129353233830846,201,91,635,0.6986157894134521,0.7154965996742249,0.5059686899185181,861,202
2902,bigcodebench,improvement,max,13797,872,215,0.24655963302752293,0.4544051537998655,0.23861854190659848,0.967792411825832,-0.28820908069610596,0.3488835096359253,-0.8260897397994995,0.4079601990049751,170,103,526,0.6758893132209778,0.7370028495788574,0.5216271281242371,798,172
2903,bigcodebench,improvement,max,11598,872,215,0.24655963302752293,0.4580298042547166,0.2471295352286051,1.0023114172992729,-0.24761147797107697,0.30049458146095276,-0.8240131139755249,0.4228855721393035,107,55,378,0.6792243719100952,0.7339309453964233,0.5193561911582947,588,120
2904,bigcodebench,improvement,early_max,13963,872,215,0.24655963302752293,0.4988637570351492,0.24589260812382063,0.99729467108824,-0.32694804668426514,0.39700624346733093,-0.8235337734222412,0.40298507462686567,37,26,162,0.7048431634902954,0.7093633413314819,0.5015981197357178,284,44
2905,bigcodebench,improvement,early_max,1568,872,215,0.24655963302752293,0.486142083466072,0.2558996194273487,1.037881247165805,-0.15008831024169922,0.18324905633926392,-0.8190400004386902,0.42786069651741293,190,104,600,0.6701508164405823,0.742225170135498,0.5255153179168701,829,193
2906,bigcodebench,improvement,max,16383,872,215,0.24655963302752293,0.448387667693179,0.22531608980536216,0.913840140978027,-0.23632323741912842,0.2894260585308075,-0.8165237307548523,0.42786069651741293,128,70,496,0.6708806753158569,0.7415655851364136,0.5250221490859985,714,142
2907,bigcodebench,improvement,max,99,872,215,0.24655963302752293,0.47519733814732223,0.23693421250158947,0.9609610851227257,-0.3615127503871918,0.44276583194732666,-0.8164874911308289,0.43283582089552236,170,92,517,0.6953051686286926,0.7187150716781616,0.5082777738571167,759,170
2908,bigcodebench,improvement,max,899,872,215,0.24655963302752293,0.4804006937807511,0.23022357434214366,0.9337439852388338,-0.3360503613948822,0.4128751754760742,-0.8139272332191467,0.417910447761194,179,97,561,0.6978230476379395,0.7162699699401855,0.506522536277771,806,183
2909,bigcodebench,improvement,early_max,2173,872,215,0.24655963302752293,0.47772468231213056,0.23944963030847422,0.9711631517627419,-0.2988702356815338,0.3672582805156708,-0.813787579536438,0.4427860696517413,201,116,608,0.680737316608429,0.7325273156166077,0.5183228254318237,836,201
2910,bigcodebench,improvement,max,6602,872,215,0.24655963302752293,0.4395030264415419,0.22367399809305455,0.9071801224983422,-0.2042204737663269,0.25102096796035767,-0.8135594129562378,0.3880597014925373,89,48,346,0.6977315545082092,0.7163591980934143,0.5065864324569702,544,112
2911,bigcodebench,improvement,max,14750,872,215,0.24655963302752293,0.46055006902410534,0.22813645219738596,0.9252790061214909,-0.1996755301952362,0.24561910331249237,-0.8129478693008423,0.4228855721393035,83,42,282,0.703914999961853,0.7102846503257751,0.5022520422935486,464,100
2912,bigcodebench,improvement,max,11750,872,215,0.24655963302752293,0.4641251637110191,0.23874644519691815,0.9683111637754076,-0.5610922574996948,0.6905033588409424,-0.812584400177002,0.417910447761194,161,85,546,0.6872289776802063,0.7264409065246582,0.5138688683509827,806,173
2913,bigcodebench,improvement,early_max,3306,872,215,0.24655963302752293,0.4630844925843333,0.23943993154893467,0.9711238153984699,-0.15385600924491882,0.18976160883903503,-0.8107857704162598,0.39303482587064675,53,34,253,0.6992771625518799,0.7148499488830566,0.505506157875061,414,62
2914,bigcodebench,improvement,early_max,10152,872,215,0.24655963302752293,0.47552299033662526,0.2440817495507806,0.9899501656199102,-0.1811656802892685,0.22392679750919342,-0.8090397715568542,0.4626865671641791,191,93,610,0.672404408454895,0.7401841878890991,0.5239913463592529,829,187
2915,bigcodebench,improvement,max,4825,872,215,0.24655963302752293,0.4491097660259814,0.22473933051877326,0.9115009126156758,-0.30258676409721375,0.3742330074310303,-0.8085517883300781,0.39800995024875624,169,87,557,0.6989049315452576,0.7152141332626343,0.5057665705680847,798,170
2916,bigcodebench,improvement,early_max,16306,872,215,0.24655963302752293,0.49197196559413825,0.2455051978842753,0.9957234072329677,-0.37176793813705444,0.46012863516807556,-0.8079652190208435,0.40298507462686567,54,42,214,0.7067360281944275,0.7074769735336304,0.5002619624137878,353,55
2917,bigcodebench,improvement,active_fraction,11739,872,215,0.24655963302752293,0.48088209266928605,0.24365477400988939,0.9882184322633654,-0.0018788070883601904,0.002329473150894046,-0.8065373301506042,0.4228855721393035,162,95,560,0.6996996402740479,0.7144373655319214,0.5052108764648438,803,181
2918,bigcodebench,improvement,max,11057,872,215,0.24655963302752293,0.47175675197338146,0.24025788454673858,0.9744412805802607,-0.07571309804916382,0.09402593225240707,-0.8052363395690918,0.40298507462686567,73,40,318,0.6796994209289551,0.7334914207458496,0.5190321207046509,486,84
2919,bigcodebench,improvement,max,5635,872,215,0.24655963302752293,0.4764716293228558,0.2340161002480614,0.9491257647270211,-0.37511563301086426,0.46608471870422363,-0.8048228621482849,0.4427860696517413,195,105,610,0.6296214461326599,0.7769017815589905,0.5523561835289001,828,188
2920,bigcodebench,improvement,max,4666,872,215,0.24655963302752293,0.4984602314962302,0.24213276942303022,0.9820454648227086,-0.2383953332901001,0.2965167164802551,-0.803986132144928,0.42786069651741293,213,107,645,0.9131622910499573,0.40759530663490295,0.30860719084739685,867,213
2921,bigcodebench,improvement,early_max,13835,872,215,0.24655963302752293,0.4593253336165091,0.23684279236542594,0.9605903020588438,-0.4323611855506897,0.538309633731842,-0.8031830787658691,0.4228855721393035,39,20,210,0.6970564723014832,0.717016339302063,0.5070576071739197,316,58
2922,bigcodebench,improvement,max,13552,872,215,0.24655963302752293,0.47356199780538744,0.24718099270910143,1.0025201192666813,-0.47239208221435547,0.5882855653762817,-0.802997887134552,0.417910447761194,190,88,606,0.7056252956390381,0.7085851430892944,0.5010464787483215,838,191
2923,bigcodebench,improvement,max,7837,872,215,0.24655963302752293,0.4706983823581466,0.23111698338729683,0.9373674861103388,-0.17418958246707916,0.21704168617725372,-0.8025627732276917,0.472636815920398,147,79,507,0.7194048166275024,0.6945916414260864,0.49122586846351624,751,163
2924,bigcodebench,improvement,early_max,8686,872,215,0.24655963302752293,0.47497079749389404,0.23956562587340938,0.9716336081935487,-0.18712854385375977,0.23331497609615326,-0.802042543888092,0.4129353233830846,95,63,297,0.6800710558891296,0.7331460118293762,0.5187780857086182,488,98
2925,bigcodebench,improvement,early_max,4391,872,215,0.24655963302752293,0.48153693674560194,0.24651536742572286,0.9998204669545597,-0.21649812161922455,0.2700004279613495,-0.8018436431884766,0.4129353233830846,56,26,238,0.6759470105171204,0.736950695514679,0.521588146686554,351,61
2926,bigcodebench,improvement,max,15613,872,215,0.24655963302752293,0.4638596863827829,0.2370731812110236,0.961524716353547,-0.7178565263748169,0.8982954025268555,-0.7991319298744202,0.42786069651741293,130,66,424,0.708152174949646,0.7060596942901611,0.49926018714904785,666,143
2927,bigcodebench,improvement,early_max,12642,872,215,0.24655963302752293,0.4944320555024601,0.24712479377852747,1.0022921868598882,-0.28431436419487,0.3560733497142792,-0.7984713315963745,0.4626865671641791,123,78,413,0.679408073425293,0.7337603569030762,0.5192306637763977,670,136
2928,bigcodebench,improvement,max,11947,872,215,0.24655963302752293,0.4975257513008389,0.23632629840514865,0.9584954986478588,-0.1982540339231491,0.24842068552970886,-0.7980576753616333,0.44776119402985076,215,103,652,0.6905296444892883,0.7233043909072876,0.5115907192230225,870,214
2929,bigcodebench,improvement,early_max,9520,872,215,0.24655963302752293,0.4705461753566245,0.24682657573308334,1.0010826699499937,-0.16705633699893951,0.20953838527202606,-0.7972588539123535,0.39800995024875624,31,18,166,0.6694756746292114,0.7428333163261414,0.5259708166122437,250,37
2930,bigcodebench,improvement,max,9940,872,215,0.24655963302752293,0.480287423454037,0.256315820105025,1.039569279681776,-0.3461645245552063,0.4349096417427063,-0.7959458231925964,0.4228855721393035,188,85,607,0.6973572373390198,0.7167235016822815,0.5068476796150208,847,189
2931,bigcodebench,improvement,early_max,9337,872,215,0.24655963302752293,0.4730239637534954,0.24578378487445723,0.996853304235008,-0.24630509316921234,0.3094780743122101,-0.7958725094795227,0.4427860696517413,48,32,221,0.7099590301513672,0.7042430639266968,0.497979074716568,350,60
2932,bigcodebench,improvement,early_max,8973,872,215,0.24655963302752293,0.467657782025415,0.22805925640108385,0.9249659143336982,-0.14411644637584686,0.1813800185918808,-0.7945552468299866,0.40298507462686567,124,64,407,0.684986412525177,0.7285562753677368,0.5154115557670593,625,127
2933,bigcodebench,improvement,max,13052,872,215,0.24655963302752293,0.4621747902729107,0.23350719289719762,0.947061731192355,-0.3784008324146271,0.47707274556159973,-0.7931721806526184,0.42786069651741293,173,95,590,0.7018669843673706,0.7123069167137146,0.5036911964416504,837,193
2934,bigcodebench,improvement,early_max,1526,872,215,0.24655963302752293,0.4814767618845351,0.2416544923271168,0.9801056619034691,-0.3595588207244873,0.4574267566204071,-0.7860467433929443,0.4427860696517413,111,67,374,0.7015515565872192,0.7126192450523376,0.503913164138794,618,140
2935,bigcodebench,improvement,max,6354,872,215,0.24655963302752293,0.4598350500867226,0.24363421330640947,0.988135041875298,-0.16432853043079376,0.20909367501735687,-0.7859086394309998,0.4427860696517413,18,16,117,0.702206552028656,0.711974024772644,0.5034534335136414,214,30
2936,bigcodebench,improvement,max,7986,872,215,0.24655963302752293,0.48549785848288557,0.23519042543875235,0.9538886092213584,-0.10774878412485123,0.137678325176239,-0.7826125621795654,0.4228855721393035,161,91,553,0.7082386016845703,0.7059731483459473,0.4991990327835083,787,169
2937,bigcodebench,improvement,max,12697,872,215,0.24655963302752293,0.4839049945134685,0.24625501350623266,0.998764519895046,-0.347847580909729,0.44527557492256165,-0.7811961770057678,0.472636815920398,167,75,527,0.6855974197387695,0.7279810309410095,0.5149915814399719,796,178
2938,bigcodebench,improvement,early_max,3055,872,215,0.24655963302752293,0.49211001380482106,0.25404215770982763,1.0303477280138125,-0.08090817928314209,0.10357137769460678,-0.7811828255653381,0.43781094527363185,193,97,586,0.6615431308746338,0.7499067783355713,0.5313024520874023,822,194
2939,bigcodebench,improvement,early_max,7966,872,215,0.24655963302752293,0.4998690311847368,0.24433188679872123,0.9909646757603949,-0.18777981400489807,0.2411004602909088,-0.7788447141647339,0.40298507462686567,86,55,296,0.6858133673667908,0.727777898311615,0.514843225479126,451,82
2940,bigcodebench,improvement,max,9540,872,215,0.24655963302752293,0.48368553325546,0.258459104934517,1.0482620441995294,-0.30508315563201904,0.39281797409057617,-0.7766527533531189,0.4577114427860697,159,81,523,0.6840850710868835,0.7294020652770996,0.5160301923751831,786,162
2941,bigcodebench,improvement,early_max,6110,872,215,0.24655963302752293,0.4807334253654738,0.24334505962484732,0.9869622883389156,-0.21004712581634521,0.27045926451683044,-0.7766312956809998,0.4427860696517413,121,72,411,0.6820434331893921,0.7313119173049927,0.5174295902252197,610,124
2942,bigcodebench,improvement,early_max,8442,872,215,0.24655963302752293,0.47850341580829,0.24076155469289112,0.9764840729869817,-0.15376099944114685,0.19815269112586975,-0.775972306728363,0.4427860696517413,166,97,521,0.6755716800689697,0.7372944355010986,0.5218430757522583,740,166
2943,bigcodebench,improvement,early_max,13664,872,215,0.24655963302752293,0.4801387561502248,0.24170210769149772,0.9802987809627257,-0.30755889415740967,0.3964293599128723,-0.7758226990699768,0.4527363184079602,135,85,422,0.7010368704795837,0.7131250500679016,0.5042739510536194,662,135
2944,bigcodebench,improvement,active_fraction,7027,872,215,0.24655963302752293,0.5029025521220488,0.24456479005934953,0.9919092880546642,-0.0015840213745832443,0.0020458835642784834,-0.7742480635643005,0.417910447761194,201,184,621,0.7026004791259766,0.7115845680236816,0.5031763911247253,704,87
2945,bigcodebench,improvement,early_max,3446,872,215,0.24655963302752293,0.47305228133517396,0.2450851520531053,0.9940197794898038,-0.2394457459449768,0.31138819456100464,-0.7689622044563293,0.4079601990049751,67,46,270,0.7084565162658691,0.7057531476020813,0.4990442395210266,395,62
2946,bigcodebench,improvement,early_max,6022,872,215,0.24655963302752293,0.4732009486389862,0.23966871772003445,0.9720517295435817,-0.14233212172985077,0.18531328439712524,-0.768062174320221,0.44776119402985076,35,24,139,0.6963770985603333,0.7176762819290161,0.5075312256813049,212,35
2947,bigcodebench,improvement,max,11271,872,215,0.24655963302752293,0.4713107500619447,0.23434776158059437,0.9504709213873409,-0.20971739292144775,0.27312222123146057,-0.7678518295288086,0.44776119402985076,98,46,397,0.6942405104637146,0.7197427153587341,0.5090178847312927,588,103
2948,bigcodebench,improvement,max,9442,872,215,0.24655963302752293,0.4846908074050476,0.23720727782396223,0.962068587267419,-0.3378000259399414,0.44023096561431885,-0.7673245668411255,0.48756218905472637,131,80,467,0.6968370079994202,0.7172290086746216,0.507210373878479,720,147
2949,bigcodebench,improvement,max,7588,872,215,0.24655963302752293,0.4842872818661286,0.24409079204103032,0.9899868402780393,-0.06580981612205505,0.08576863259077072,-0.767294704914093,0.5074626865671642,38,25,100,0.7235883474349976,0.6902318000793457,0.48820340633392334,187,37
2950,bigcodebench,improvement,max,3580,872,215,0.24655963302752293,0.474684081979399,0.24281014158252154,0.9847927602788781,-0.08633076399564743,0.11260081082582474,-0.7666975259780884,0.3880597014925373,144,72,469,0.6947861313819885,0.7192160487174988,0.5086385607719421,691,145
2951,bigcodebench,improvement,active_fraction,5812,872,215,0.24655963302752293,0.4712187179214895,0.24619488031029596,0.9985206308398981,-0.00042008626041933894,0.0005493260687217116,-0.7647302746772766,0.4079601990049751,89,54,379,0.6997301578521729,0.7144073247909546,0.5051894187927246,565,120
